Student_ID,Feature_1,SHAP_1,Direction_1,Feature_2,SHAP_2,Direction_2,Feature_3,SHAP_3,Direction_3,Feature_4,SHAP_4,Direction_4,Feature_5,SHAP_5,Direction_5
2066,Affects_Academic_Performance,-1.5133,Decreases Risk,Stress_Density,-0.2394,Decreases Risk,Wellness_Ratio,-0.2051,Decreases Risk,Recovery_Capacity,-0.1612,Decreases Risk,Age,0.0609,Increases Risk
2067,Affects_Academic_Performance,1.0198,Increases Risk,Stress_Density,0.6737,Increases Risk,Wellness_Ratio,0.2549,Increases Risk,Recovery_Capacity,0.1722,Increases Risk,Psychosocial_Load,0.0876,Increases Risk
2068,Affects_Academic_Performance,0.73,Increases Risk,Stress_Density,-0.2661,Decreases Risk,Wellness_Ratio,-0.1522,Decreases Risk,Recovery_Capacity,-0.0911,Decreases Risk,Age,0.0126,Increases Risk
2069,Affects_Academic_Performance,0.7339,Increases Risk,Wellness_Ratio,-0.1553,Decreases Risk,Stress_Density,-0.1278,Decreases Risk,Recovery_Capacity,-0.0518,Decreases Risk,Psychosocial_Load,-0.05,Decreases Risk
2070,Affects_Academic_Performance,-1.4024,Decreases Risk,Recovery_Capacity,-0.1646,Decreases Risk,Wellness_Ratio,-0.0983,Decreases Risk,Age,0.068,Increases Risk,Mental_Health_Score,-0.0497,Decreases Risk
2071,Affects_Academic_Performance,0.759,Increases Risk,Stress_Density,-0.2701,Decreases Risk,Psychosocial_Load,-0.1084,Decreases Risk,Recovery_Capacity,0.0666,Increases Risk,Wellness_Ratio,-0.0405,Decreases Risk
2072,Affects_Academic_Performance,-1.4877,Decreases Risk,Stress_Density,-0.2298,Decreases Risk,Recovery_Capacity,-0.1848,Decreases Risk,Wellness_Ratio,-0.1396,Decreases Risk,Age,-0.0356,Decreases Risk
2073,Affects_Academic_Performance,0.808,Increases Risk,Stress_Density,-0.4069,Decreases Risk,Wellness_Ratio,-0.2372,Decreases Risk,Recovery_Capacity,-0.1622,Decreases Risk,Psychosocial_Load,-0.1179,Decreases Risk
2074,Affects_Academic_Performance,0.7289,Increases Risk,Stress_Density,-0.2902,Decreases Risk,Wellness_Ratio,-0.1419,Decreases Risk,Psychosocial_Load,-0.1254,Decreases Risk,Age,0.0526,Increases Risk
2075,Affects_Academic_Performance,0.7296,Increases Risk,Stress_Density,-0.2882,Decreases Risk,Wellness_Ratio,-0.1393,Decreases Risk,Psychosocial_Load,-0.1234,Decreases Risk,Recovery_Capacity,0.02,Increases Risk
2076,Affects_Academic_Performance,0.9233,Increases Risk,Stress_Density,0.326,Increases Risk,Psychosocial_Load,0.0928,Increases Risk,Recovery_Capacity,0.0792,Increases Risk,Wellness_Ratio,0.0747,Increases Risk
2077,Affects_Academic_Performance,0.7936,Increases Risk,Stress_Density,0.1164,Increases Risk,Wellness_Ratio,-0.1061,Decreases Risk,Age,0.0745,Increases Risk,Psychosocial_Load,0.0711,Increases Risk
2078,Affects_Academic_Performance,0.7451,Increases Risk,Stress_Density,-0.3442,Decreases Risk,Wellness_Ratio,-0.1815,Decreases Risk,Psychosocial_Load,-0.1155,Decreases Risk,Age,-0.0855,Decreases Risk
2079,Affects_Academic_Performance,-1.3473,Decreases Risk,Stress_Density,-0.126,Decreases Risk,Wellness_Ratio,0.0473,Increases Risk,Age,-0.0345,Decreases Risk,Mental_Health_Score,0.0312,Increases Risk
2080,Affects_Academic_Performance,-1.5946,Decreases Risk,Stress_Density,-0.4015,Decreases Risk,Psychosocial_Load,-0.1949,Decreases Risk,Wellness_Ratio,-0.146,Decreases Risk,Age,-0.0699,Decreases Risk
2081,Affects_Academic_Performance,0.7665,Increases Risk,Age,-0.1118,Decreases Risk,Stress_Density,-0.1117,Decreases Risk,Wellness_Ratio,-0.0444,Decreases Risk,Recovery_Capacity,0.0229,Increases Risk
2082,Affects_Academic_Performance,-1.3479,Decreases Risk,Age,-0.1378,Decreases Risk,Stress_Density,-0.1252,Decreases Risk,Wellness_Ratio,-0.0643,Decreases Risk,Psychosocial_Load,-0.0534,Decreases Risk
2083,Affects_Academic_Performance,1.0542,Increases Risk,Stress_Density,0.7332,Increases Risk,Wellness_Ratio,0.3319,Increases Risk,Recovery_Capacity,0.2211,Increases Risk,Psychosocial_Load,0.1744,Increases Risk
2084,Affects_Academic_Performance,0.7537,Increases Risk,Stress_Density,-0.1261,Decreases Risk,Wellness_Ratio,-0.1076,Decreases Risk,Age,-0.0391,Decreases Risk,Usage_Age_Ratio,-0.0149,Decreases Risk
2085,Affects_Academic_Performance,-1.3339,Decreases Risk,Recovery_Capacity,0.0654,Increases Risk,Age,0.0583,Increases Risk,Stress_Density,-0.0567,Decreases Risk,Psychosocial_Load,-0.056,Decreases Risk
2086,Affects_Academic_Performance,0.8205,Increases Risk,Stress_Density,-0.4009,Decreases Risk,Wellness_Ratio,-0.2494,Decreases Risk,Recovery_Capacity,-0.1572,Decreases Risk,Psychosocial_Load,-0.1203,Decreases Risk
2087,Affects_Academic_Performance,0.764,Increases Risk,Wellness_Ratio,-0.1432,Decreases Risk,Psychosocial_Load,-0.097,Decreases Risk,Stress_Density,0.0411,Increases Risk,Recovery_Capacity,0.0286,Increases Risk
2088,Affects_Academic_Performance,0.737,Increases Risk,Wellness_Ratio,-0.1317,Decreases Risk,Stress_Density,-0.1237,Decreases Risk,Age,0.0635,Increases Risk,Psychosocial_Load,-0.0528,Decreases Risk
2089,Affects_Academic_Performance,-1.5898,Decreases Risk,Stress_Density,-0.4004,Decreases Risk,Recovery_Capacity,-0.1624,Decreases Risk,Wellness_Ratio,-0.1214,Decreases Risk,Psychosocial_Load,-0.1191,Decreases Risk
2090,Affects_Academic_Performance,-1.617,Decreases Risk,Stress_Density,-0.4088,Decreases Risk,Recovery_Capacity,-0.1679,Decreases Risk,Wellness_Ratio,-0.1639,Decreases Risk,Psychosocial_Load,-0.1262,Decreases Risk
2091,Affects_Academic_Performance,0.7741,Increases Risk,Stress_Density,-0.1106,Decreases Risk,Recovery_Capacity,0.0408,Increases Risk,Wellness_Ratio,-0.0166,Decreases Risk,Age,0.0153,Increases Risk
2092,Affects_Academic_Performance,0.8025,Increases Risk,Recovery_Capacity,0.0673,Increases Risk,Age,0.0662,Increases Risk,Stress_Density,0.0558,Increases Risk,Wellness_Ratio,-0.0545,Decreases Risk
2093,Affects_Academic_Performance,0.9707,Increases Risk,Stress_Density,0.469,Increases Risk,Wellness_Ratio,0.1937,Increases Risk,Recovery_Capacity,0.1103,Increases Risk,Psychosocial_Load,0.0986,Increases Risk
2094,Affects_Academic_Performance,0.8383,Increases Risk,Stress_Density,0.12,Increases Risk,Psychosocial_Load,0.0966,Increases Risk,Wellness_Ratio,-0.0281,Decreases Risk,Recovery_Capacity,0.0246,Increases Risk
2095,Affects_Academic_Performance,0.7333,Increases Risk,Stress_Density,-0.253,Decreases Risk,Wellness_Ratio,-0.1532,Decreases Risk,Age,0.0501,Increases Risk,Recovery_Capacity,-0.0459,Decreases Risk
2096,Affects_Academic_Performance,0.947,Increases Risk,Stress_Density,0.4171,Increases Risk,Recovery_Capacity,0.1031,Increases Risk,Psychosocial_Load,0.0887,Increases Risk,Wellness_Ratio,0.0777,Increases Risk
2097,Affects_Academic_Performance,-1.3448,Decreases Risk,Stress_Density,-0.1349,Decreases Risk,Psychosocial_Load,-0.0518,Decreases Risk,Wellness_Ratio,-0.0372,Decreases Risk,Mental_Health_Score,0.0238,Increases Risk
2098,Affects_Academic_Performance,1.0071,Increases Risk,Stress_Density,0.4625,Increases Risk,Wellness_Ratio,0.2908,Increases Risk,Psychosocial_Load,0.1694,Increases Risk,Recovery_Capacity,0.1639,Increases Risk
2099,Affects_Academic_Performance,-1.6656,Decreases Risk,Stress_Density,-0.4035,Decreases Risk,Wellness_Ratio,-0.1962,Decreases Risk,Psychosocial_Load,-0.1892,Decreases Risk,Recovery_Capacity,-0.1605,Decreases Risk
2100,Affects_Academic_Performance,-1.3471,Decreases Risk,Stress_Density,-0.1348,Decreases Risk,Wellness_Ratio,-0.0894,Decreases Risk,Psychosocial_Load,-0.0559,Decreases Risk,Mental_Health_Score,0.0238,Increases Risk
2101,Affects_Academic_Performance,0.8968,Increases Risk,Wellness_Ratio,0.2381,Increases Risk,Recovery_Capacity,0.1072,Increases Risk,Psychosocial_Load,0.1006,Increases Risk,Stress_Density,0.0609,Increases Risk
2102,Affects_Academic_Performance,0.7342,Increases Risk,Stress_Density,-0.3525,Decreases Risk,Wellness_Ratio,-0.1114,Decreases Risk,Psychosocial_Load,-0.0939,Decreases Risk,Recovery_Capacity,0.0157,Increases Risk
2103,Affects_Academic_Performance,0.7409,Increases Risk,Stress_Density,-0.3499,Decreases Risk,Wellness_Ratio,-0.1382,Decreases Risk,Psychosocial_Load,-0.1175,Decreases Risk,Recovery_Capacity,0.018,Increases Risk
2104,Affects_Academic_Performance,0.8248,Increases Risk,Stress_Density,0.1299,Increases Risk,Psychosocial_Load,0.1019,Increases Risk,Wellness_Ratio,-0.0626,Decreases Risk,Age,0.0195,Increases Risk
2105,Affects_Academic_Performance,-1.3376,Decreases Risk,Stress_Density,0.0955,Increases Risk,Recovery_Capacity,0.0773,Increases Risk,Age,0.0676,Increases Risk,Mental_Health_Score,0.0312,Increases Risk
2106,Affects_Academic_Performance,-1.7069,Decreases Risk,Stress_Density,-0.4536,Decreases Risk,Wellness_Ratio,-0.2183,Decreases Risk,Psychosocial_Load,-0.2144,Decreases Risk,Recovery_Capacity,-0.1666,Decreases Risk
2107,Affects_Academic_Performance,0.9707,Increases Risk,Stress_Density,0.4697,Increases Risk,Wellness_Ratio,0.1922,Increases Risk,Psychosocial_Load,0.1163,Increases Risk,Recovery_Capacity,0.109,Increases Risk
2108,Affects_Academic_Performance,-1.4582,Decreases Risk,Wellness_Ratio,-0.1878,Decreases Risk,Stress_Density,-0.1417,Decreases Risk,Recovery_Capacity,-0.1254,Decreases Risk,Psychosocial_Load,-0.1029,Decreases Risk
2109,Affects_Academic_Performance,0.7992,Increases Risk,Stress_Density,-0.1171,Decreases Risk,Wellness_Ratio,0.0904,Increases Risk,Recovery_Capacity,0.0412,Increases Risk,Psychosocial_Load,0.0162,Increases Risk
2110,Affects_Academic_Performance,0.836,Increases Risk,Wellness_Ratio,0.0992,Increases Risk,Stress_Density,-0.0821,Decreases Risk,Psychosocial_Load,0.082,Increases Risk,Recovery_Capacity,0.0521,Increases Risk
2111,Affects_Academic_Performance,0.7582,Increases Risk,Stress_Density,-0.1193,Decreases Risk,Age,-0.1129,Decreases Risk,Wellness_Ratio,-0.0809,Decreases Risk,Recovery_Capacity,0.0222,Increases Risk
2112,Affects_Academic_Performance,-1.3472,Decreases Risk,Age,-0.129,Decreases Risk,Stress_Density,0.0907,Increases Risk,Psychosocial_Load,0.0516,Increases Risk,Governorate_Aswan,-0.0371,Decreases Risk
2113,Affects_Academic_Performance,0.7668,Increases Risk,Stress_Density,-0.1128,Decreases Risk,Age,-0.1067,Decreases Risk,Wellness_Ratio,-0.0447,Decreases Risk,Recovery_Capacity,0.0214,Increases Risk
2114,Affects_Academic_Performance,0.9579,Increases Risk,Stress_Density,0.4351,Increases Risk,Recovery_Capacity,0.1223,Increases Risk,Psychosocial_Load,0.1181,Increases Risk,Wellness_Ratio,0.1062,Increases Risk
2115,Affects_Academic_Performance,-1.3571,Decreases Risk,Stress_Density,-0.1227,Decreases Risk,Wellness_Ratio,-0.054,Decreases Risk,Psychosocial_Load,-0.0471,Decreases Risk,Age,-0.0325,Decreases Risk
2116,Affects_Academic_Performance,-1.3264,Decreases Risk,Stress_Density,-0.1148,Decreases Risk,Recovery_Capacity,0.0468,Increases Risk,Wellness_Ratio,0.0418,Increases Risk,Age,-0.0396,Decreases Risk
2117,Affects_Academic_Performance,-1.3106,Decreases Risk,Age,-0.0945,Decreases Risk,Recovery_Capacity,0.0723,Increases Risk,Stress_Density,-0.0383,Decreases Risk,Wellness_Ratio,0.038,Increases Risk
2118,Affects_Academic_Performance,0.8289,Increases Risk,Wellness_Ratio,0.139,Increases Risk,Recovery_Capacity,0.1096,Increases Risk,Stress_Density,-0.0894,Decreases Risk,Age,0.0852,Increases Risk
2119,Affects_Academic_Performance,-1.7948,Decreases Risk,Stress_Density,-0.5661,Decreases Risk,Psychosocial_Load,-0.3603,Decreases Risk,Wellness_Ratio,-0.275,Decreases Risk,Recovery_Capacity,-0.2182,Decreases Risk
2120,Affects_Academic_Performance,0.7323,Increases Risk,Stress_Density,-0.3551,Decreases Risk,Wellness_Ratio,-0.1594,Decreases Risk,Psychosocial_Load,-0.1206,Decreases Risk,Recovery_Capacity,-0.0386,Decreases Risk
2121,Affects_Academic_Performance,0.8697,Increases Risk,Stress_Density,0.1344,Increases Risk,Psychosocial_Load,0.0965,Increases Risk,Wellness_Ratio,0.0688,Increases Risk,Recovery_Capacity,0.0482,Increases Risk
2122,Affects_Academic_Performance,0.7276,Increases Risk,Stress_Density,-0.2645,Decreases Risk,Wellness_Ratio,-0.2282,Decreases Risk,Psychosocial_Load,-0.0928,Decreases Risk,Recovery_Capacity,-0.0365,Decreases Risk
2123,Affects_Academic_Performance,0.7405,Increases Risk,Wellness_Ratio,-0.1325,Decreases Risk,Stress_Density,-0.124,Decreases Risk,Age,0.0587,Increases Risk,Recovery_Capacity,-0.0248,Decreases Risk
2124,Affects_Academic_Performance,-1.3501,Decreases Risk,Stress_Density,-0.1261,Decreases Risk,Wellness_Ratio,-0.0937,Decreases Risk,Psychosocial_Load,-0.0499,Decreases Risk,Age,-0.0327,Decreases Risk
2125,Affects_Academic_Performance,-1.5564,Decreases Risk,Stress_Density,-0.3762,Decreases Risk,Recovery_Capacity,-0.1591,Decreases Risk,Wellness_Ratio,-0.0835,Decreases Risk,Psychosocial_Load,-0.0821,Decreases Risk
2126,Affects_Academic_Performance,0.8219,Increases Risk,Stress_Density,0.132,Increases Risk,Psychosocial_Load,0.1061,Increases Risk,Wellness_Ratio,-0.0638,Decreases Risk,Age,0.0175,Increases Risk
2127,Affects_Academic_Performance,0.8778,Increases Risk,Wellness_Ratio,0.1345,Increases Risk,Psychosocial_Load,0.1122,Increases Risk,Stress_Density,0.0847,Increases Risk,Recovery_Capacity,0.0444,Increases Risk
2128,Affects_Academic_Performance,0.7735,Increases Risk,Stress_Density,-0.1099,Decreases Risk,Wellness_Ratio,-0.0365,Decreases Risk,Recovery_Capacity,0.0305,Increases Risk,Usage_Age_Ratio,0.0135,Increases Risk
2129,Affects_Academic_Performance,-1.3372,Decreases Risk,Wellness_Ratio,-0.0894,Decreases Risk,Stress_Density,-0.0587,Decreases Risk,Psychosocial_Load,-0.0574,Decreases Risk,Recovery_Capacity,0.0388,Increases Risk
2130,Affects_Academic_Performance,0.8636,Increases Risk,Stress_Density,0.3752,Increases Risk,Wellness_Ratio,-0.1177,Decreases Risk,Recovery_Capacity,0.0812,Increases Risk,Age,0.0518,Increases Risk
2131,Affects_Academic_Performance,0.7369,Increases Risk,Stress_Density,-0.2456,Decreases Risk,Wellness_Ratio,-0.1372,Decreases Risk,Age,0.0164,Increases Risk,Recovery_Capacity,-0.015,Decreases Risk
2132,Affects_Academic_Performance,-1.3682,Decreases Risk,Wellness_Ratio,-0.1537,Decreases Risk,Stress_Density,-0.1414,Decreases Risk,Psychosocial_Load,-0.0553,Decreases Risk,Age,0.026,Increases Risk
2133,Affects_Academic_Performance,0.848,Increases Risk,Psychosocial_Load,0.0956,Increases Risk,Stress_Density,0.0953,Increases Risk,Recovery_Capacity,0.0324,Increases Risk,Lifestyle_Balance,0.0267,Increases Risk
2134,Affects_Academic_Performance,0.7355,Increases Risk,Wellness_Ratio,-0.1341,Decreases Risk,Stress_Density,-0.1249,Decreases Risk,Age,0.0651,Increases Risk,Psychosocial_Load,-0.0591,Decreases Risk
2135,Affects_Academic_Performance,0.947,Increases Risk,Stress_Density,0.4172,Increases Risk,Recovery_Capacity,0.1031,Increases Risk,Psychosocial_Load,0.0892,Increases Risk,Wellness_Ratio,0.077,Increases Risk
2136,Affects_Academic_Performance,0.89,Increases Risk,Stress_Density,0.3847,Increases Risk,Wellness_Ratio,-0.0969,Decreases Risk,Psychosocial_Load,0.0938,Increases Risk,Recovery_Capacity,0.0587,Increases Risk
2137,Affects_Academic_Performance,0.7384,Increases Risk,Wellness_Ratio,-0.1356,Decreases Risk,Stress_Density,-0.1309,Decreases Risk,Psychosocial_Load,-0.0554,Decreases Risk,Age,-0.0477,Decreases Risk
2138,Affects_Academic_Performance,0.7946,Increases Risk,Wellness_Ratio,-0.1086,Decreases Risk,Stress_Density,0.0978,Increases Risk,Age,-0.0587,Decreases Risk,Usage_Age_Ratio,-0.0234,Decreases Risk
2139,Affects_Academic_Performance,-1.6673,Decreases Risk,Stress_Density,-0.4222,Decreases Risk,Psychosocial_Load,-0.2055,Decreases Risk,Wellness_Ratio,-0.1743,Decreases Risk,Recovery_Capacity,-0.1679,Decreases Risk
2140,Affects_Academic_Performance,0.7329,Increases Risk,Wellness_Ratio,-0.1912,Decreases Risk,Stress_Density,-0.136,Decreases Risk,Age,-0.1077,Decreases Risk,Psychosocial_Load,-0.0982,Decreases Risk
2141,Affects_Academic_Performance,0.8441,Increases Risk,Wellness_Ratio,0.1457,Increases Risk,Most_Used_Platform_LINE,-0.1063,Decreases Risk,Recovery_Capacity,0.0707,Increases Risk,Governorate_Ismailia,-0.0155,Decreases Risk
2142,Affects_Academic_Performance,0.7409,Increases Risk,Stress_Density,-0.1269,Decreases Risk,Wellness_Ratio,-0.103,Decreases Risk,Psychosocial_Load,-0.0562,Decreases Risk,Recovery_Capacity,0.0301,Increases Risk
2143,Affects_Academic_Performance,0.8179,Increases Risk,Wellness_Ratio,0.1912,Increases Risk,Stress_Density,-0.1366,Decreases Risk,Age,0.0797,Increases Risk,Recovery_Capacity,0.0679,Increases Risk
2144,Affects_Academic_Performance,-1.3339,Decreases Risk,Wellness_Ratio,-0.1056,Decreases Risk,Age,-0.0381,Decreases Risk,Mental_Health_Score,0.0288,Increases Risk,Usage_Age_Ratio,-0.0279,Decreases Risk
2145,Affects_Academic_Performance,0.8094,Increases Risk,Recovery_Capacity,0.0808,Increases Risk,Age,0.0675,Increases Risk,Stress_Density,0.0442,Increases Risk,Sleep_Hours_Per_Night,0.0289,Increases Risk
2146,Affects_Academic_Performance,-1.7457,Decreases Risk,Stress_Density,-0.4657,Decreases Risk,Psychosocial_Load,-0.3467,Decreases Risk,Wellness_Ratio,-0.2192,Decreases Risk,Recovery_Capacity,-0.2008,Decreases Risk
2147,Affects_Academic_Performance,0.755,Increases Risk,Stress_Density,-0.2728,Decreases Risk,Psychosocial_Load,-0.1143,Decreases Risk,Age,-0.1063,Decreases Risk,Recovery_Capacity,0.0652,Increases Risk
2148,Affects_Academic_Performance,0.7958,Increases Risk,Wellness_Ratio,-0.1116,Decreases Risk,Psychosocial_Load,0.1008,Increases Risk,Stress_Density,0.0557,Increases Risk,Recovery_Capacity,-0.0383,Decreases Risk
2149,Affects_Academic_Performance,0.853,Increases Risk,Recovery_Capacity,0.0747,Increases Risk,Wellness_Ratio,0.0738,Increases Risk,Stress_Density,0.0662,Increases Risk,Psychosocial_Load,0.058,Increases Risk
2150,Affects_Academic_Performance,0.8179,Increases Risk,Wellness_Ratio,0.1812,Increases Risk,Stress_Density,-0.1434,Decreases Risk,Age,0.0657,Increases Risk,Recovery_Capacity,0.0656,Increases Risk
2151,Affects_Academic_Performance,0.7474,Increases Risk,Stress_Density,-0.2515,Decreases Risk,Wellness_Ratio,-0.162,Decreases Risk,Recovery_Capacity,-0.0436,Decreases Risk,Age,0.0154,Increases Risk
2152,Affects_Academic_Performance,0.8233,Increases Risk,Wellness_Ratio,0.1146,Increases Risk,Recovery_Capacity,0.0882,Increases Risk,Stress_Density,-0.0745,Decreases Risk,Mental_Health_Score,0.0081,Increases Risk
2153,Affects_Academic_Performance,0.751,Increases Risk,Stress_Density,-0.1162,Decreases Risk,Wellness_Ratio,-0.0819,Decreases Risk,Recovery_Capacity,-0.0189,Decreases Risk,Usage_Age_Ratio,0.0138,Increases Risk
2154,Affects_Academic_Performance,0.7315,Increases Risk,Stress_Density,-0.3519,Decreases Risk,Wellness_Ratio,-0.1119,Decreases Risk,Psychosocial_Load,-0.1113,Decreases Risk,Recovery_Capacity,0.0151,Increases Risk
2155,Affects_Academic_Performance,-1.4877,Decreases Risk,Stress_Density,-0.2298,Decreases Risk,Recovery_Capacity,-0.1872,Decreases Risk,Wellness_Ratio,-0.1412,Decreases Risk,Mental_Health_Score,-0.0329,Decreases Risk
2156,Affects_Academic_Performance,1.0496,Increases Risk,Stress_Density,0.7272,Increases Risk,Wellness_Ratio,0.3128,Increases Risk,Psychosocial_Load,0.1814,Increases Risk,Recovery_Capacity,0.1626,Increases Risk
2157,Affects_Academic_Performance,1.0317,Increases Risk,Stress_Density,0.6635,Increases Risk,Wellness_Ratio,0.347,Increases Risk,Recovery_Capacity,0.2342,Increases Risk,Psychosocial_Load,0.1159,Increases Risk
2158,Affects_Academic_Performance,0.7708,Increases Risk,Stress_Density,-0.1242,Decreases Risk,Recovery_Capacity,0.0648,Increases Risk,Wellness_Ratio,-0.0531,Decreases Risk,Age,0.0153,Increases Risk
2159,Affects_Academic_Performance,0.9732,Increases Risk,Stress_Density,0.4634,Increases Risk,Wellness_Ratio,0.233,Increases Risk,Psychosocial_Load,0.1109,Increases Risk,Recovery_Capacity,0.1011,Increases Risk
2160,Affects_Academic_Performance,0.7615,Increases Risk,Stress_Density,-0.107,Decreases Risk,Age,0.06,Increases Risk,Wellness_Ratio,-0.0431,Decreases Risk,Usage_Age_Ratio,0.0128,Increases Risk
2161,Affects_Academic_Performance,0.823,Increases Risk,Wellness_Ratio,0.1808,Increases Risk,Stress_Density,-0.149,Decreases Risk,Recovery_Capacity,0.0592,Increases Risk,Age,-0.0497,Decreases Risk
2162,Affects_Academic_Performance,-1.3465,Decreases Risk,Stress_Density,-0.1305,Decreases Risk,Wellness_Ratio,-0.0921,Decreases Risk,Psychosocial_Load,-0.0525,Decreases Risk,Age,-0.0386,Decreases Risk
2163,Affects_Academic_Performance,0.8625,Increases Risk,Wellness_Ratio,0.1427,Increases Risk,Recovery_Capacity,0.1184,Increases Risk,Stress_Density,0.0781,Increases Risk,Age,-0.0438,Decreases Risk
